StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,screener1,screener2,screener2_7_TEXT,specialtyField,valuesTreatment,valuesOpenTreatment_3,ypTreatment1_1,ypTreatment1_2,ypTreatment2_1,ypTreatment2_1.1,manipCheckOpen_T,sayingTreatment,ypTreatment3_1,ypTreatment4,valuesControl,ypControl1,ypControl2a,manipCheckOpen_C,sayingControl,dayDetail_1,dayDetail_4,dayDetail_5,dayDetail_6,dayDetail_7,dayDetail_8,dayDetail_9,dayDetail_10,dayDetail_11,dayDetail_12,dayDetail_14,dayDetail_15,dayDetail_16,dayDetail_18,dayDetail_19,dayDetail_20,dayDetail_21,dayDetail_22,dayDetail_23,dayDetail_24,dayDetail_25,dayDetail_26,dayDetail_27,dayDetail_28,manipCheck2,manipCheck1,layTheories_1,layTheories_2,layTheories_3,severe,moveForwardOpen,ladder_Patient,insurance_Patient,income_Patient,ed_Patient,manipCheckName,sdoh1,sdoh2,culturalCompetancy1,culturalCompetancy2,PFI1_1,PFI1_2,PFI1_3,PFI1_4,PFI1_5,PFI1_6,PFI2_1,PFI2_2,PFI2_3,PFI2_4,PFI3_1,PFI3_2,PFI3_3,PFI3_4,PFI3_5,PFI3_6,petition1,petition2,donation_1,donation_2,intelligence_1,intelligence_2,intelligence_3,yearsWork_1,specialty,jobTitle,yearsWorkCurrent_1,workWhere,workInsurancePercent_1,edOwn,trainingDegree,trainingWhere,trainingWhere_US,trainingWhere_notUS,age,gender,gender_5_TEXT,race,race_6_TEXT,race_7_TEXT,ladder,politics,income,edFather,edMother,UPMID,Condition,treatRecode1_1,treatRecode2_1,treatRecode1_2,treatRecode2_2,strike,treat1,treat2,treatSum,treatAvg,treatmentDose,frustrating,initiative,honest,exaggerate,deserve,difficult,givingUp,lazy,motivated,healthImproves,intelligent,attributions,notes
2024-08-29 11:34:36,2024-08-29 12:02:56,0,174.71.72.128,100,1699,1,2024-08-29 12:02:57,R_5ztrOisQPMmV09b,1,1,NA,1,"9,3",Caring for patients.,,,,,Providing care for patients.,Treat your patients as you would like to be treated. Patience. Be cheerful.,Providing health care,None come to mind.,,,,,,Rounds,Office,Office,Office,Office,Office,Office,Office,Office,Rounds,,,,,,,,,,,,,,,2,2,3,4,4,8,X-ray or MRI,9,2,4,3,1,3,1,1,1,5,5,5,4,4,5,2,1,1,1,1,1,1,1,1,1,0,0,0,100,5,5,5,42,IM,Physician ,42,NA,91,4,MD,1,28,,78,1,,1,,,8,3,NA,2,2,GcWwHP1QMQuF,Treatment_2,2,1,2,1,1,6,7,3,1.5,66,3,4,5,1,5,1,2,1,3,5,4,2,Dave needs x-ray.
2024-08-29 11:34:36,2024-08-29 12:02:56,0,174.71.72.128,100,1699,1,2024-08-29 12:02:57,R_5ztrOisQPMmV09b,1,1,NA,1,"9,3",Caring for patients.,,,,,Providing care for patients.,Treat your patients as you would like to be treated. Patience. Be cheerful.,Providing health care,None come to mind.,,,,,,Rounds,Office,Office,Office,Office,Office,Office,Office,Office,Rounds,,,,,,,,,,,,,,,2,2,3,4,4,8,X-ray or MRI,9,2,4,3,1,3,1,1,1,5,5,5,4,4,5,2,1,1,1,1,1,1,1,1,1,0,0,0,100,5,5,5,42,IM,Physician ,42,NA,91,4,MD,1,28,,78,1,,1,,,8,3,NA,2,2,GcWwHP1QMQuF,Treatment_2,2,1,2,1,2,6,7,3,1.5,67,2,3,4,2,5,3,2,1,4,5,4,2,Results of X-ray &/or MRI.
2024-08-29 11:41:25,2024-08-29 12:07:08,0,31.215.74.224,100,1542,1,2024-08-29 12:07:09,R_490m37sJbNzh5oE,1,1,NA,1,"2,4",Holistic approach is my role model in providing care ,,,,,Holistic approach and accountability ,"Treating patients r as a whole and not as just a mere patient t/ case

Family and environmental factors are of utmost importance for success of care 

Providing care in a a continuum process ",Very impressive approach to considrr,Very impressive approach to considr,,,,,,Starting huddle,Seeing pstient,Clinicc,Clinic ,Clinic ,Meeting,Clinic,Clinic,Clinic,Clinic ,Neeting,Back to hime,Dinner,Family timr,Family time,,,,,,,,,,6,5,5,4,4,8,Trying to arrange for physical visit ,5,4,3,3,1,4,4,4,4,3,3,3,3,3,2,2,4,2,4,3,4,1,3,2,4,0,0,50,50,4,3,3,26,Infectious disease ,Division lead,11,NA,80,4,Md,1,23,,55,1,,1,,,6,4,7,1,1,THfaNekzfpiM,Treatment_2,2,1,3,1,1,6,8,3,1.5,69,4,5,3,4,4,4,4,4,4,4,4,3,"Started to have doubt about his care 
"
2024-08-29 11:41:25,2024-08-29 12:07:08,0,31.215.74.224,100,1542,1,2024-08-29 12:07:09,R_490m37sJbNzh5oE,1,1,NA,1,"2,4",Holistic approach is my role model in providing care ,,,,,Holistic approach and accountability ,"Treating patients r as a whole and not as just a mere patient t/ case

Family and environmental factors are of utmost importance for success of care 

Providing care in a a continuum process ",Very impressive approach to considrr,Very impressive approach to considr,,,,,,Starting huddle,Seeing pstient,Clinicc,Clinic ,Clinic ,Meeting,Clinic,Clinic,Clinic,Clinic ,Neeting,Back to hime,Dinner,Family timr,Family time,,,,,,,,,,6,5,5,4,4,8,Trying to arrange for physical visit ,5,4,3,3,1,4,4,4,4,3,3,3,3,3,2,2,4,2,4,3,4,1,3,2,4,0,0,50,50,4,3,3,26,Infectious disease ,Division lead,11,NA,80,4,Md,1,23,,55,1,,1,,,6,4,7,1,1,THfaNekzfpiM,Treatment_2,2,1,3,1,2,4,7,4,2,60,5,5,2,5,5,5,3,4,2,5,4,2,History and looking for triggering and social factors 
2024-08-29 11:53:48,2024-08-29 12:18:21,0,38.252.162.79,100,1472,1,2024-08-29 12:18:21,R_5UbKifNkpn7M1RT,1,1,NA,1,"9,3,5","The ability to take on another’s perspective and truly understand their condition, their ability to care for themselves, their barriers to caring for themselves and motivation helps a physician to better encourage and motivate them to care for themselves. ",,,,,"Using communication, patient specific factors and emotional intelligence to improve the patient physician relationship ","Being a physician is not easy at all particularly in today’s healthcare systems. There is so much demanded of you with little reward or appreciation. You will feel discouraged, disappointed and angry at times. Always remember your patient is not your enemy. You are their advocate and healer. Seek to understand them and learn about them as a human being. Be thoughtful and compassionate in your discussions. Use curiosity rather than condemnation. Always remember why you went into medicine, to heal and comfort. ","I try to ask personal questions about their lives, their careers or past careers, family members, even religious or culture influences to truly understand them. Then I discuss their concerns or symptoms or clinical issues. I leverage what I have learned about who they are as a person to sculpt their care to their unique humanity.",I had a patient and daughter present with concern for heart attack or angina. The patient was incredibly worried and anxious and the daughter was both exasperating the anxiety but also a source of comfort. I was able to discuss their fears but also provide reassurance by leveraging the daughter’s understanding and using her to improve her mother’s anxiety. ,,,,,,Saw patients,Saw patients ,Charted,Saw patients,Saw patients,Saw patients ,Charted,Meeting ,Saw patients ,Saw patients ,Saw patients ,Charted,,,,,,,,,,,,,3,3,3,3,3,4,"I would reinforce the treatment plan, consider imaging to ensure no fracture, reinforce that opioids are not appropriate ",4,4,2,2,1,4,2,4,1,3,3,4,1,4,4,1,3,2,4,3,3,4,3,2,2,0,0,50,50,1,1,1,13,Internal Medicine,Physician,13,NA,76,4,M.D.,1,48,,41,2,,1,,,8,6,7,3,4,FU15tqoKb7uX,Treatment_2,1,1,2,1,1,7,8,2,1,58,3,4,3,3,5,3,2,3,2,5,3,4,"Patient presented with ankle sprain
Attempted OTC pain relief without improvement
Will trial short course of Tramadol and continue with scheduled Tylenol. Would like avoid narcotics "
2024-08-29 11:53:48,2024-08-29 12:18:21,0,38.252.162.79,100,1472,1,2024-08-29 12:18:21,R_5UbKifNkpn7M1RT,1,1,NA,1,"9,3,5","The ability to take on another’s perspective and truly understand their condition, their ability to care for themselves, their barriers to caring for themselves and motivation helps a physician to better encourage and motivate them to care for themselves. ",,,,,"Using communication, patient specific factors and emotional intelligence to improve the patient physician relationship ","Being a physician is not easy at all particularly in today’s healthcare systems. There is so much demanded of you with little reward or appreciation. You will feel discouraged, disappointed and angry at times. Always remember your patient is not your enemy. You are their advocate and healer. Seek to understand them and learn about them as a human being. Be thoughtful and compassionate in your discussions. Use curiosity rather than condemnation. Always remember why you went into medicine, to heal and comfort. ","I try to ask personal questions about their lives, their careers or past careers, family members, even religious or culture influences to truly understand them. Then I discuss their concerns or symptoms or clinical issues. I leverage what I have learned about who they are as a person to sculpt their care to their unique humanity.",I had a patient and daughter present with concern for heart attack or angina. The patient was incredibly worried and anxious and the daughter was both exasperating the anxiety but also a source of comfort. I was able to discuss their fears but also provide reassurance by leveraging the daughter’s understanding and using her to improve her mother’s anxiety. ,,,,,,Saw patients,Saw patients ,Charted,Saw patients,Saw patients,Saw patients ,Charted,Meeting ,Saw patients ,Saw patients ,Saw patients ,Charted,,,,,,,,,,,,,3,3,3,3,3,4,"I would reinforce the treatment plan, consider imaging to ensure no fracture, reinforce that opioids are not appropriate ",4,4,2,2,1,4,2,4,1,3,3,4,1,4,4,1,3,2,4,3,3,4,3,2,2,0,0,50,50,1,1,1,13,Internal Medicine,Physician,13,NA,76,4,M.D.,1,48,,41,2,,1,,,8,6,7,3,4,FU15tqoKb7uX,Treatment_2,1,1,2,1,2,6,7,3,1.5,NA,4,4,4,4,5,3,3,3,2,5,3,3,"Reinforce that narcotics are not appropriate 
Reaffirm treatment plan 
Consider imaging "
2024-08-29 11:49:19,2024-08-29 12:23:00,0,45.20.243.115,100,2021,1,2024-08-29 12:23:01,R_7bMCSbPFtEUebPX,1,1,NA,1,"9,4,5",It is very important to me to take responsibilty for my sensitivity. Patients are very easy to upset today and being sensitive to their situation and needs is very important. ,"Patients are more likely to follow the treatment plan if you understand their perspective on treatment including financial needs, cultural sensitivities, and social circumstances. It's important to consider patient concerns when formulating a treatment plan. ",A patient is more likely to be engaged with their treatment plan if you understand their perspective. ,The fear rejection as well as fear being made to feel inferior. ,I have had multiple patients afraid to share important details about their health. It's important to talk to patients in plain language and be clear and concise to establish trust and assure patients you are no better than they are. ,I have read about trust and sensitivity. ,"You have embarked on an exciting journey to provide care to those who are likely hurting or scared in some way. Meeting the patient where they are is very important. Understanding their personal needs and concerns is just as important as understanding the diseases you will treat. Be sure and talk to patients in a soothing tone, using non-medical jargon, in clear and concise sentences. Seek to understand how your recommendations may be interpreted by the patient and apply their psychosocial needs to your treatment plan as well. Seeking to understand your patient's non-medical needs and concerns will help ensure they are ready and willing as well as capable of following your treatment plan. Following this advice will lead to a more fulfilling career as well as happier and healthier patients. ",,,,,,,,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,worked through lunch completing paperwork and answering phone messages,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,dinner,dinner,reviewed charts for the next day and responsed to messages,reviewed charts for the next day and responsed to messages,reviewed charts for the next day and responsed to messages,sleep,sleep,sleep,sleep,sleep,sleep,sleep,sleep,woke up,1,1,3,4,3,8,I would be honest with Dave that continuing to not follow treatment recommendations will likely result in continued pain. I would also seek to understand why Dave is not following his tretament plan. ,5,3,4,2,1,5,4,4,3,3,4,4,2,4,4,2,2,2,2,2,2,1,1,1,1,0,1,90,10,3,3,2,21,Family Medicine,Physician,21,NA,95,4,MD,1,26,,49,1,,1,,,8,5,7,2,3,4BHwtb3swasy,Treatment_1,2,1,1,1,1,6,7,3,1.5,20,3,4,5,3,4,3,2,3,2,4,3,3,"Dave initially presented with an ankle injury. It was later determined to be a malleolus fracture of the ankle. On follow-up, Dave has not been following the outlined treatment plan. "
2024-08-29 11:49:19,2024-08-29 12:23:00,0,45.20.243.115,100,2021,1,2024-08-29 12:23:01,R_7bMCSbPFtEUebPX,1,1,NA,1,"9,4,5",It is very important to me to take responsibilty for my sensitivity. Patients are very easy to upset today and being sensitive to their situation and needs is very important. ,"Patients are more likely to follow the treatment plan if you understand their perspective on treatment including financial needs, cultural sensitivities, and social circumstances. It's important to consider patient concerns when formulating a treatment plan. ",A patient is more likely to be engaged with their treatment plan if you understand their perspective. ,The fear rejection as well as fear being made to feel inferior. ,I have had multiple patients afraid to share important details about their health. It's important to talk to patients in plain language and be clear and concise to establish trust and assure patients you are no better than they are. ,I have read about trust and sensitivity. ,"You have embarked on an exciting journey to provide care to those who are likely hurting or scared in some way. Meeting the patient where they are is very important. Understanding their personal needs and concerns is just as important as understanding the diseases you will treat. Be sure and talk to patients in a soothing tone, using non-medical jargon, in clear and concise sentences. Seek to understand how your recommendations may be interpreted by the patient and apply their psychosocial needs to your treatment plan as well. Seeking to understand your patient's non-medical needs and concerns will help ensure they are ready and willing as well as capable of following your treatment plan. Following this advice will lead to a more fulfilling career as well as happier and healthier patients. ",,,,,,,,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,worked through lunch completing paperwork and answering phone messages,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,Saw patients every 10-15 minutes,dinner,dinner,reviewed charts for the next day and responsed to messages,reviewed charts for the next day and responsed to messages,reviewed charts for the next day and responsed to messages,sleep,sleep,sleep,sleep,sleep,sleep,sleep,sleep,woke up,1,1,3,4,3,8,I would be honest with Dave that continuing to not follow treatment recommendations will likely result in continued pain. I would also seek to understand why Dave is not following his tretament plan. ,5,3,4,2,1,5,4,4,3,3,4,4,2,4,4,2,2,2,2,2,2,1,1,1,1,0,1,90,10,3,3,2,21,Family Medicine,Physician,21,NA,95,4,MD,1,26,,49,1,,1,,,8,5,7,2,3,4BHwtb3swasy,Treatment_1,2,1,1,1,2,7,8,2,1,47,4,4,4,3,4,4,3,3,1,4,3,1,Dave presented for a follow-up on his ankle fracture and continued pain. Dave continues to not follow treatment recommendations. He has not commented on why he is not following recommendations. 
2024-08-29 11:40:54,2024-08-29 12:26:28,0,72.191.163.202,100,2733,1,2024-08-29 12:26:29,R_1SqJReJb4iPKLV7,1,1,NA,1,,,,,,,,,,,"1,7","Lack of time to address all issues.  Patients attend exams without purpose.  Not motivated.  Expect someone else to care more about their conditions than they do.  Unaware of their conditions, what meds they take or why they take them.  Doctors don't take collaborative approach.",Obviously has had negative affect,"Challenges that docs face - noncompliance, understaffing, burnout, excessive oversight","We’d like you to write a letter to someone who is your age but lives across the country.
Does this person not have access to technology??

Please tell this person some of the things you just learned. In your letter, please describe what you have read today about using technology.
The 2 examples discuss challenges that docs face when providing healthcare - non compliance, lack of time, excessive regulations, understaffing, high rates of burnout.
Not sure how this relates to technology.  Tech is supposed to ease the burden - EMRs have templates, reminders, links to labs, etc.

Research shows technology can be used to communicate with others who are near and far.
Not sure I understand this obvious statement.  Email and 'world-wide web' connects the world.

When managing a personal project, technology can support productivity.
Typed notes on a computer are easier to read and transmit than handwritten notes.

Entertainment with technology has increased rapidly, especially since the COVID-19 pandemic.
I consider this to be negative.  Too much entertainment is available for consumption.  Decreases creation and productivity.",wake up,commute,"Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion",lunch break,"Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion",commute,workout,dinner,"study, research, entertainment",down time,down time,down time,sleep,sleep,sleep,sleep,sleep,sleep,sleep,3,6,4,4,4,6,ask him what he wants,4,4,2,2,1,3,2,3,2,1,2,2,1,2,2,4,3,4,4,4,4,4,4,4,4,0,0,80,20,2,2,2,21,general practice,physician MD,21,NA,25,4,MD,1,45,,49,1,,7,,AA,6,4,2,2,1,CNAzq1rN161f,Control_Active,2,1,1,1,1,6,7,3,1.5,29,5,4,5,3,4,3,3,3,3,4,3,4,"ankle injury, advised low-mod dose non-controlled analgesics, non-compliant, lack of time"
2024-08-29 11:40:54,2024-08-29 12:26:28,0,72.191.163.202,100,2733,1,2024-08-29 12:26:29,R_1SqJReJb4iPKLV7,1,1,NA,1,,,,,,,,,,,"1,7","Lack of time to address all issues.  Patients attend exams without purpose.  Not motivated.  Expect someone else to care more about their conditions than they do.  Unaware of their conditions, what meds they take or why they take them.  Doctors don't take collaborative approach.",Obviously has had negative affect,"Challenges that docs face - noncompliance, understaffing, burnout, excessive oversight","We’d like you to write a letter to someone who is your age but lives across the country.
Does this person not have access to technology??

Please tell this person some of the things you just learned. In your letter, please describe what you have read today about using technology.
The 2 examples discuss challenges that docs face when providing healthcare - non compliance, lack of time, excessive regulations, understaffing, high rates of burnout.
Not sure how this relates to technology.  Tech is supposed to ease the burden - EMRs have templates, reminders, links to labs, etc.

Research shows technology can be used to communicate with others who are near and far.
Not sure I understand this obvious statement.  Email and 'world-wide web' connects the world.

When managing a personal project, technology can support productivity.
Typed notes on a computer are easier to read and transmit than handwritten notes.

Entertainment with technology has increased rapidly, especially since the COVID-19 pandemic.
I consider this to be negative.  Too much entertainment is available for consumption.  Decreases creation and productivity.",wake up,commute,"Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion",lunch break,"Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion","Direct patient interaction, history and physical exams, consultation, discussion",commute,workout,dinner,"study, research, entertainment",down time,down time,down time,sleep,sleep,sleep,sleep,sleep,sleep,sleep,3,6,4,4,4,6,ask him what he wants,4,4,2,2,1,3,2,3,2,1,2,2,1,2,2,4,3,4,4,4,4,4,4,4,4,0,0,80,20,2,2,2,21,general practice,physician MD,21,NA,25,4,MD,1,45,,49,1,,7,,AA,6,4,2,2,1,CNAzq1rN161f,Control_Active,2,1,1,1,2,7,8,2,1,34,5,5,4,3,3,3,4,4,2,3,3,2,"ankle injury, no improvement in pain but non compliant with treatment, consider imaging"
2024-08-29 11:40:07,2024-08-29 12:27:19,0,172.58.134.4,100,2831,1,2024-08-29 12:27:20,R_6CHo40cUSJVfkRh,1,1,NA,1,"7,9,5",important to emphasize with pt to understand how they feel and to tailor work-up and tx to their particular needs,,,,,"Improving the physician-pt interaction to improve outcomes, increase pt compliance and satisfaction","Remember that pts are scared, nervous and anxious.
Remember that pts are often not medically knowledgeable and therefore explain everything to pt's in terms that they will understand
Empathize with the pt so that you can understand what they are going through and their fears, anxiety and uncertainties.
Demonstrate your knowledge and expertise to increase the pt's confidence and acceptance of you, but do not make guarantees or promises that are unreasonable or unattainable as this will undermine pt trust in you.
Tx pts as you would like to be txed if you are on the other side of the bed","involve pts in decision making process
clearly explain pt options in terms they can understand
demonstrate empathy in addition to expertise",Was able to assure pt and family that their condition is one that falls within my field of expertise and that I have txed many similar pts successfully and laid out an appropriate tx plan individually tailored to this pt's specific needs,,,,,,,,seeing pts in office,seeing pts in office,seeing pts in office,"lunch, paperwork, admin tasks and phone calls and messages",seeing pts in office,seeing pts in office,seeing pts in office,seeing pt in office,"paperwork, chart completion, phone calls and messages",hospital rounds,hospital rounds,,,,,,,,,,,,2,2,2,4,2,4,"Stress need to comply with recommendations, ask why it slipped his mind and warn him that stronger pain meds will not be supplied",4,4,2,2,1,5,4,5,4,4,4,4,3,5,4,1,1,2,1,1,1,1,1,1,1,0,1,100,0,6,6,6,15,Internal Medicine/Rheumatology,Board Certified Internist/Rheumatologist,15,NA,90,4,MD,1,33,,57,1,,1,,,8,6,7,2,2,ieULcm38yjva,Treatment_2,1,1,1,1,1,7,8,2,1,98,5,5,5,2,4,4,2,4,1,4,3,2,"Dave did not follow any previous instructions
Dave's pain has not improved
Dave needs further eval including re-exam and Xray"
2024-08-29 11:40:07,2024-08-29 12:27:19,0,172.58.134.4,100,2831,1,2024-08-29 12:27:20,R_6CHo40cUSJVfkRh,1,1,NA,1,"7,9,5",important to emphasize with pt to understand how they feel and to tailor work-up and tx to their particular needs,,,,,"Improving the physician-pt interaction to improve outcomes, increase pt compliance and satisfaction","Remember that pts are scared, nervous and anxious.
Remember that pts are often not medically knowledgeable and therefore explain everything to pt's in terms that they will understand
Empathize with the pt so that you can understand what they are going through and their fears, anxiety and uncertainties.
Demonstrate your knowledge and expertise to increase the pt's confidence and acceptance of you, but do not make guarantees or promises that are unreasonable or unattainable as this will undermine pt trust in you.
Tx pts as you would like to be txed if you are on the other side of the bed","involve pts in decision making process
clearly explain pt options in terms they can understand
demonstrate empathy in addition to expertise",Was able to assure pt and family that their condition is one that falls within my field of expertise and that I have txed many similar pts successfully and laid out an appropriate tx plan individually tailored to this pt's specific needs,,,,,,,,seeing pts in office,seeing pts in office,seeing pts in office,"lunch, paperwork, admin tasks and phone calls and messages",seeing pts in office,seeing pts in office,seeing pts in office,seeing pt in office,"paperwork, chart completion, phone calls and messages",hospital rounds,hospital rounds,,,,,,,,,,,,2,2,2,4,2,4,"Stress need to comply with recommendations, ask why it slipped his mind and warn him that stronger pain meds will not be supplied",4,4,2,2,1,5,4,5,4,4,4,4,3,5,4,1,1,2,1,1,1,1,1,1,1,0,1,100,0,6,6,6,15,Internal Medicine/Rheumatology,Board Certified Internist/Rheumatologist,15,NA,90,4,MD,1,33,,57,1,,1,,,8,6,7,2,2,ieULcm38yjva,Treatment_2,1,1,1,1,2,7,8,2,1,97,5,5,4,3,4,5,4,4,1,4,3,1,"Pt noncompliant with recommended tx plan
Pt offers unreasonable excuse for noncompliance
Pt needs strong and concise recommendations and emphasis on need for compliance"
2024-08-29 12:28:03,2024-08-29 12:42:57,0,14.102.115.178,100,894,1,2024-08-29 12:42:58,R_4wpGgTWt2mNDSUr,1,1,NA,1,"2,4",It allows for care of a person not a disease,,,,,I read about the presidential elections and how Harris is beating Trump in the polls ,"I believe patient physician rapport is absolutely essential 

I think legitimizing patient concerns is just as important as listening to them

Every patient is diff and so is your treat ment strategy to treat them",Listening ,I was able to listen and calm their nerves by allowing them to be heard,,,,,,,,Arrive,Prechart,Round ,Lunch,Round,Social work dispo rounds,Notes,"Notes
Notes",,,,,,,,,,,,,,,2,3,3,4,2,5,I would listen to his concerns and work with a treatment plan that works for hkm,7,3,4,3,1,2,3,3,3,3,4,4,3,3,4,3,4,4,4,3,3,3,2,3,4,0,1,55,45,3,3,3,18,Primary care,Physician ,18,NA,74,4,Doctorate,1,33,,36,1,,2,,,7,4,4,4,4,sSdSqj0MJrlB,Treatment_2,4,3,4,3,1,2,4,7,3.5,72,3,4,4,3,4,4,3,3,3,4,3,3,"Relatively concerned anxious
Asking for necessary attention
Will need follow up"
2024-08-29 12:28:03,2024-08-29 12:42:57,0,14.102.115.178,100,894,1,2024-08-29 12:42:58,R_4wpGgTWt2mNDSUr,1,1,NA,1,"2,4",It allows for care of a person not a disease,,,,,I read about the presidential elections and how Harris is beating Trump in the polls ,"I believe patient physician rapport is absolutely essential 

I think legitimizing patient concerns is just as important as listening to them

Every patient is diff and so is your treat ment strategy to treat them",Listening ,I was able to listen and calm their nerves by allowing them to be heard,,,,,,,,Arrive,Prechart,Round ,Lunch,Round,Social work dispo rounds,Notes,"Notes
Notes",,,,,,,,,,,,,,,2,3,3,4,2,5,I would listen to his concerns and work with a treatment plan that works for hkm,7,3,4,3,1,2,3,3,3,3,4,4,3,3,4,3,4,4,4,3,3,3,2,3,4,0,1,55,45,3,3,3,18,Primary care,Physician ,18,NA,74,4,Doctorate,1,33,,36,1,,2,,,7,4,4,4,4,sSdSqj0MJrlB,Treatment_2,4,3,4,3,2,2,4,7,3.5,70,3,4,3,3,4,4,2,2,3,3,3,3,"Will require follow up
Medical management 
Family support at home"
