StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,screener1,screener2,screener2_7_TEXT,valuesTreatment,valuesOpenTreatment_3,ypTreatment1,ypTreatment2,ypTreatment3a,ypTreatment3b,ypTreatment4,manipCheckOpen_T,sayingTreatment,valuesControl,valuesOpenControl_1,ypControl1,ypControl2a,ypControl2b,ypControl3,ypControl4,manipCheckOpen_C,sayingControl,dayDetail_1,dayDetail_4,dayDetail_5,dayDetail_6,dayDetail_7,dayDetail_8,dayDetail_9,dayDetail_10,dayDetail_11,dayDetail_12,dayDetail_14,dayDetail_15,dayDetail_16,dayDetail_18,dayDetail_19,dayDetail_20,dayDetail_21,dayDetail_22,dayDetail_23,dayDetail_24,dayDetail_25,dayDetail_26,dayDetail_27,dayDetail_28,manipCheck2,manipCheck1,severe,moveForwardOpen,ladder_Patient,insurance_Patient,income_Patient,ed_Patient,manipCheckName,sdoh1,sdoh2,culturalCompetancy1,culturalCompetancy2,PFI1_1,PFI1_2,PFI1_3,PFI1_4,PFI1_5,PFI1_6,PFI2_1,PFI2_2,PFI2_3,PFI2_4,PFI3_1,PFI3_2,PFI3_3,PFI3_4,PFI3_5,PFI3_6,petition1,petition2,donation_1,donation_2,yearsWork_1,specialty,jobTitle,yearsWorkCurrent_1,workWhere,workInsurancePercent_1,edOwn,trainingDegree,trainingWhere,trainingWhere_US,trainingWhere_notUS,age,gender,gender_5_TEXT,race,race_6_TEXT,race_7_TEXT,ladder,politics,income,edFather,edMother,Condition,aid,treatRecode1_1,treatRecode2_1,treatRecode1_2,treatRecode2_2,strike,treat1,treat2,treatSum,treatAvg,treatmentDose,frustrating,initiative,honest,exaggerate,deserve,difficult,givingUp,lazy,motivated,healthImproves,intelligent,attributions,notes
2024-05-01 18:37:33,2024-05-01 18:54:04,0,100,991,1,2024-05-01 18:54:04,R_2waYfAJ0A5qNNM0,,,,,42.101,-72.5737,anonymous,EN,1,5,,"9,3,5",Its important to gain patients trust to be able to treat them effectively,Because it offers insight into their experience,Embarassment or pride,I can provide tailored recommendstions to fit their lofestly,Because the med regimen would work for them,They typicaly adhere better to their regimen,How to better tailor regimens to patients,Its important to understand where patients come from. Background and access play an important role. By building trust we can better outcomes,,,,,,,,,,Driving to work,Start seeing first patient,Third patient,Fourth patient,Fifth patient,Lunch,First patient atfer lunch,See patient,See patient,See patient,Leave work,Drive home,Dinner,Decompress,Watch tv,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Wake up,Drive to work,4,3,4,Encourage compliance by addressing barriers,4,4,3,2,1,3,2,3,2,2,2,2,2,3,2,2,3,3,2,1,1,1,1,1,1,0,0,0,100,8,Endocrine,Nurse,8,,82,4,Masters,1,11,,32,2,,2,,,7,3,6,4,3,Treatment,6632dfdb-2147-d564-7c30-c624dc4b9022,1,1,4,1,1,7,8,2,1,58,3,4,4,2,4,4,2,2,3,4,2,2,"Acute pain is now not improving
Has tried other pain meds
Not motivated"
2024-05-01 18:37:33,2024-05-01 18:54:04,0,100,991,1,2024-05-01 18:54:04,R_2waYfAJ0A5qNNM0,,,,,42.101,-72.5737,anonymous,EN,1,5,,"9,3,5",Its important to gain patients trust to be able to treat them effectively,Because it offers insight into their experience,Embarassment or pride,I can provide tailored recommendstions to fit their lofestly,Because the med regimen would work for them,They typicaly adhere better to their regimen,How to better tailor regimens to patients,Its important to understand where patients come from. Background and access play an important role. By building trust we can better outcomes,,,,,,,,,,Driving to work,Start seeing first patient,Third patient,Fourth patient,Fifth patient,Lunch,First patient atfer lunch,See patient,See patient,See patient,Leave work,Drive home,Dinner,Decompress,Watch tv,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Wake up,Drive to work,4,3,4,Encourage compliance by addressing barriers,4,4,3,2,1,3,2,3,2,2,2,2,2,3,2,2,3,3,2,1,1,1,1,1,1,0,0,0,100,8,Endocrine,Nurse,8,,82,4,Masters,1,11,,32,2,,2,,,7,3,6,4,3,Treatment,6632dfdb-2147-d564-7c30-c624dc4b9022,1,1,4,1,2,1,7,5,2.5,60,4,5,5,2,4,4,2,2,2,4,2,2,"Non compliant
Unmotivated
Not taking recommendations"
2024-05-01 19:00:22,2024-05-01 19:33:49,0,100,2007,1,2024-05-01 19:33:50,R_7nGXCXSWDaNxKOB,,,,,38.5317,-89.9988,anonymous,EN,1,3,,"7,9,5",The values are important to me everyday. I treat everyone the same way.,I don't know why patients do what they do. I just treat everyone the same,That they will be judged,Cause you understand more on how they feel and can treat them accordingly ,Cause they feel heard,It's been a great experience ,About patient perspective on how they are treated ,"To whom it may concern,
      I have found that if you try to get to know the patient and find out they're concerns makes it a more pleasant experience for both you and they patient. They feel like they have been heard. ",,,,,,,,,,Got report,Get my meds ready to pass out ,Pass meds,Pass meds,Do discharges,Send patients to procures they might have scheduled ,Try to eat lunch,More paperwork ,Afternoon meds,Paperwork,Evening meds,Paperwork ,To evening report ,,,,,,,,,,,,1,2,8,Tell him to go to the er and get an X-ray ,3,3,3,2,1,3,3,3,2,3,4,4,4,5,5,1,2,2,2,2,2,2,1,1,2,0,0,50,50,5,Register nursing ,Register nurse,4,,76,3,LPN license ,1,26,,29,2,,3,,,3,4,4,2,2,Treatment,6632e495-12c2-48c5-b5f2-328911990722,2,2,2,1,1,5,6,4,2,90,4,4,5,3,4,4,2,4,2,4,3,3,"Dave doesn't seem motivated to help himself
If Dave doesn't help then I won't prescribe anything else"
2024-05-01 19:00:22,2024-05-01 19:33:49,0,100,2007,1,2024-05-01 19:33:50,R_7nGXCXSWDaNxKOB,,,,,38.5317,-89.9988,anonymous,EN,1,3,,"7,9,5",The values are important to me everyday. I treat everyone the same way.,I don't know why patients do what they do. I just treat everyone the same,That they will be judged,Cause you understand more on how they feel and can treat them accordingly ,Cause they feel heard,It's been a great experience ,About patient perspective on how they are treated ,"To whom it may concern,
      I have found that if you try to get to know the patient and find out they're concerns makes it a more pleasant experience for both you and they patient. They feel like they have been heard. ",,,,,,,,,,Got report,Get my meds ready to pass out ,Pass meds,Pass meds,Do discharges,Send patients to procures they might have scheduled ,Try to eat lunch,More paperwork ,Afternoon meds,Paperwork,Evening meds,Paperwork ,To evening report ,,,,,,,,,,,,1,2,8,Tell him to go to the er and get an X-ray ,3,3,3,2,1,3,3,3,2,3,4,4,4,5,5,1,2,2,2,2,2,2,1,1,2,0,0,50,50,5,Register nursing ,Register nurse,4,,76,3,LPN license ,1,26,,29,2,,3,,,3,4,4,2,2,Treatment,6632e495-12c2-48c5-b5f2-328911990722,2,2,2,1,2,5,7,3,1.5,63,5,5,4,3,3,5,5,5,1,3,3,3,"The patient isn't motivated in helping himself. 
My recommendation is to send him for an X-ray "
2024-05-01 19:44:46,2024-05-01 20:03:14,0,100,1107,1,2024-05-01 20:03:14,R_5rOBXJ9kjU1C0I8,,,,,47.1443,-122.2545,anonymous,EN,1,3,,"9,3,6",Concern for others,To personalize care,Embarrassed,Honest information,Piece of mind,Mentally puts patients at ease,I forgot,I learned more useful information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,Inform him of the risks involved with not listening,6,3,3,3,1,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,100,16,LPN,NURSE,24,,39,3,Assiciates,1,49,,53,1,,1,,,6,1,4,3,3,Treatment,6632ef93-2034-f812-eaf6-f137390455b6,2,1,2,1,1,5,7,3,1.5,72,3,5,5,3,5,1,1,1,1,5,5,4,check at home care orders
2024-05-01 19:44:46,2024-05-01 20:03:14,0,100,1107,1,2024-05-01 20:03:14,R_5rOBXJ9kjU1C0I8,,,,,47.1443,-122.2545,anonymous,EN,1,3,,"9,3,6",Concern for others,To personalize care,Embarrassed,Honest information,Piece of mind,Mentally puts patients at ease,I forgot,I learned more useful information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,Inform him of the risks involved with not listening,6,3,3,3,1,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,100,16,LPN,NURSE,24,,39,3,Assiciates,1,49,,53,1,,1,,,6,1,4,3,3,Treatment,6632ef93-2034-f812-eaf6-f137390455b6,2,1,2,1,2,6,7,3,1.5,64,5,5,5,1,3,4,5,3,1,3,3,2,Patient needs motivation
2024-05-01 20:19:42,2024-05-01 21:04:06,0,100,2664,1,2024-05-01 21:04:07,R_1dIMyCma4MApAXL,,,,,40.112,-88.2365,anonymous,EN,1,1,,,,,,,,,,,"1,8","I could start a session, and openly communicate with helpful beings, that are currently accessible.","I add the equipment that gives, me the best success actuation, with my, open investments.","I have been able to send finances with the computer formalities, openly.","Have had the abilities to control and design, great models, openly, with the computer.","I watch the media that, is openly displayed, on my screens, about success.","I want to create, an openly profitable, financial portfolio.","Computers, and open communications.","N/A, ","N/A,",Openness ,Openness ,Openness ,Openness ,Openness ,Openness ,Openness ,Openness ,Openness,"N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,",1,1,4,"I would add a few prescriptions, that are for openly, the inquirer.",6,1,5,3,1,4,4,5,5,4,5,4,4,5,4,1,1,1,1,1,2,2,1,2,1,1,1,16,84,7,Dermatology,Business Director,7,,87,4,MD,1,14,,30,1,,1,,,10,2,5,4,4,Control,6632f6ef-585e-7d0e-2c20-e5c6e9ed3791,2,1,2,1,1,5,8,3,1.5,68,1,1,4,3,4,2,1,1,5,5,4,1,"The inquirer is openly, needing real, medical help, for returning to normal health."
2024-05-01 20:19:42,2024-05-01 21:04:06,0,100,2664,1,2024-05-01 21:04:07,R_1dIMyCma4MApAXL,,,,,40.112,-88.2365,anonymous,EN,1,1,,,,,,,,,,,"1,8","I could start a session, and openly communicate with helpful beings, that are currently accessible.","I add the equipment that gives, me the best success actuation, with my, open investments.","I have been able to send finances with the computer formalities, openly.","Have had the abilities to control and design, great models, openly, with the computer.","I watch the media that, is openly displayed, on my screens, about success.","I want to create, an openly profitable, financial portfolio.","Computers, and open communications.","N/A, ","N/A,",Openness ,Openness ,Openness ,Openness ,Openness ,Openness ,Openness ,Openness ,Openness,"N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,","N/A,",1,1,4,"I would add a few prescriptions, that are for openly, the inquirer.",6,1,5,3,1,4,4,5,5,4,5,4,4,5,4,1,1,1,1,1,2,2,1,2,1,1,1,16,84,7,Dermatology,Business Director,7,,87,4,MD,1,14,,30,1,,1,,,10,2,5,4,4,Control,6632f6ef-585e-7d0e-2c20-e5c6e9ed3791,2,1,2,1,2,5,8,3,1.5,83,3,3,2,2,5,2,2,1,5,5,4,3,"We should see the inquirer, openly return to their natural health, in a timely manner."
2024-05-01 20:41:25,2024-05-01 21:07:08,0,100,1543,1,2024-05-01 21:07:08,R_1mDfzNILuefsINE,,,,,41.4136,-81.9031,anonymous,EN,1,3,,"7,9,5","Empathy, because i treat them the way i would want to be treated or how a loved one would be treated. ","You have to understand their perspective,  put yourself in their shoes,  because then you'll see what they want for their health. Everything we do is for them,  even if they decline a treatment or a medication. ","They probably think that we'll think they are stupid. At least my residents are all elderly and back in their day,  you didn't question what the doctor gave you. ","If they tell me what they want,  and I follow that,  then their trust in me strengthens and we end up working well together. ","If you do what they ask,  then they'll most likely have a positive attitude toward you. ",They see that I'm their advocate. It's an amazing relationship. ,Working in Healthcare. ,"My only advice is to trust your education and yourself,  develop trusting relationships with your residents or patients.",,,,,,,,,,None,None,None,None,None,None,None,None,Day starts by passing pre- dinner meds.,Meds,Dinner for residents,Dinner,Passing bedtime meds,Passing meds,Charting ,Charting,Day over,None,None,None,None,None,None,None,4,1,6,"Recommend ibuprofen for any swelling or pain,  review exercises with pt ",3,4,2,2,1,2,2,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,0,1,50,50,16,Hospice/dementia,Registered Nurse,16,,100,3,Bachelor's ,1,39,,47,2,,1,,,7,6,7,2,2,Treatment,6632fc82-381c-95e6-d370-e4a006c15815,2,1,1,1,1,6,8,3,1.5,49,5,5,5,2,4,5,2,4,1,5,2,2,"Pt did not do recommended exercises,  pt reports pain is still severe,  will explain to pt that pain medication will not be refilled and that he must do recommended exercises. "
2024-05-01 20:41:25,2024-05-01 21:07:08,0,100,1543,1,2024-05-01 21:07:08,R_1mDfzNILuefsINE,,,,,41.4136,-81.9031,anonymous,EN,1,3,,"7,9,5","Empathy, because i treat them the way i would want to be treated or how a loved one would be treated. ","You have to understand their perspective,  put yourself in their shoes,  because then you'll see what they want for their health. Everything we do is for them,  even if they decline a treatment or a medication. ","They probably think that we'll think they are stupid. At least my residents are all elderly and back in their day,  you didn't question what the doctor gave you. ","If they tell me what they want,  and I follow that,  then their trust in me strengthens and we end up working well together. ","If you do what they ask,  then they'll most likely have a positive attitude toward you. ",They see that I'm their advocate. It's an amazing relationship. ,Working in Healthcare. ,"My only advice is to trust your education and yourself,  develop trusting relationships with your residents or patients.",,,,,,,,,,None,None,None,None,None,None,None,None,Day starts by passing pre- dinner meds.,Meds,Dinner for residents,Dinner,Passing bedtime meds,Passing meds,Charting ,Charting,Day over,None,None,None,None,None,None,None,4,1,6,"Recommend ibuprofen for any swelling or pain,  review exercises with pt ",3,4,2,2,1,2,2,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,0,1,50,50,16,Hospice/dementia,Registered Nurse,16,,100,3,Bachelor's ,1,39,,47,2,,1,,,7,6,7,2,2,Treatment,6632fc82-381c-95e6-d370-e4a006c15815,2,1,1,1,2,7,8,2,1,73,5,5,5,2,5,5,4,4,1,5,4,1,"Pt did not do recommended exercises,  I recommend no refills on pain meds,  pt has been advised to do recommended exercises for pain relief. "
2024-05-01 21:18:12,2024-05-01 21:47:55,0,100,1782,1,2024-05-01 21:47:55,R_3jmisd33q9h6L8l,,,,,41.4139,-75.6827,anonymous,EN,1,3,,,,,,,,,,,"1,2,6,7,8",I play games ,I play games ,I contacted people during a fire ,Makes life better ,I play games ,I play games ,Yankees game ,Don’t be afraid. It’s great ,Go home ,,,,,,,,,,,,Get to work ,Do rounds ,Med pass,,,,,,,,Get ups,,4,4,4,Kill him. ,5,2,4,3,1,4,4,3,4,4,3,3,4,3,4,4,3,2,2,2,2,2,2,2,2,0,0,50,50,25,Icu ,Rn,24,,42,3,Masters ,1,33,,44,1,,3,,,3,4,5,2,2,Control,6633050f-3598-d238-14a9-15bc272daf89,2,1,2,1,1,5,8,3,1.5,53,4,3,3,4,4,3,2,2,4,4,3,2,He’s an ass. Cut him off 
2024-05-01 21:18:12,2024-05-01 21:47:55,0,100,1782,1,2024-05-01 21:47:55,R_3jmisd33q9h6L8l,,,,,41.4139,-75.6827,anonymous,EN,1,3,,,,,,,,,,,"1,2,6,7,8",I play games ,I play games ,I contacted people during a fire ,Makes life better ,I play games ,I play games ,Yankees game ,Don’t be afraid. It’s great ,Go home ,,,,,,,,,,,,Get to work ,Do rounds ,Med pass,,,,,,,,Get ups,,4,4,4,Kill him. ,5,2,4,3,1,4,4,3,4,4,3,3,4,3,4,4,3,2,2,2,2,2,2,2,2,0,0,50,50,25,Icu ,Rn,24,,42,3,Masters ,1,33,,44,1,,3,,,3,4,5,2,2,Control,6633050f-3598-d238-14a9-15bc272daf89,2,1,2,1,2,6,7,3,1.5,26,4,4,4,2,4,4,3,4,3,4,4,4,Death to Dave. 
2024-05-01 21:53:29,2024-05-01 22:18:47,0,100,1518,1,2024-05-01 22:18:48,R_7r0XMzb9WWAChsG,,,,,40.1444,-89.3648,anonymous,EN,1,3,,"7,9,2,6",It is imperative to understand various backgrounds of persons that you are caring for being empathetic and taking their perspective to how they're feeling into consideration also helps to assist them and improving their health a holistic approach includes considering various aspects of their lives that pertain to their health and the most important thing is making everything better and healthier for all parties involved,Every individual is different and has different histories and experiences therefore that impacts decisions they make on their own health keeping patients informed and helping them understand what their role is in their own health care helps them to make better decisions,Is important to establish a relationship with patience which helps them gain trust,Have a good relationship with your patients helps them to trust the things you tell them more,Patients have various experiences in history also their cultures matter in making important health Care decisions,It is important to establish those goals and make sure that patients doctors and nurses are all on the same page in order to achieve those goals,This is the first survey I've had that pertains directly to me as I am a registered nurse and I work in the healthcare fee,I appreciate you establishing me as a new patient I hope that you and I can build a trusting relationship together I hope that you can interpret for me some of the healthcare jargon and help me understand so that I can make better healthcare decisions for myself,,,,,,,,,,Get report and begin passing medication,Passing medications,P passing medication,Charting and checking charts faxing physicians making phone calls to physicians and,P preparing for lunchtime medic,Passing medications and sharing residents are enjoying their meals,Sitting talking with residents making sure everyone's eating their lunch,Charting faxing speaking with doctors and families,Enjoying time with residence speaking with doctors and families charting faxing,Preparing for dinner time medications,Meal Time dinner time medication,Preparing for oncoming nurse,,,,,,,,,,,,,4,1,8,Remind Dave to follow the recommendations initially given,7,3,3,3,1,4,4,4,4,3,3,2,2,5,5,3,4,4,3,3,3,3,2,2,2,1,1,50,50,12,Registered nurse ,Registered nurse ,12,,94,4,Master's ,1,14,,55,2,,3,,,7,4,4,3,4,Treatment,66330d98-c3e5-a8ff-e74b-793aa28c7dd9,2,1,2,2,1,6,7,3,1.5,44,2,2,3,3,5,3,1,1,3,5,3,3,"Is it still complains of pain 
Dates paying his unapproved x-ray area
"
2024-05-01 21:53:29,2024-05-01 22:18:47,0,100,1518,1,2024-05-01 22:18:48,R_7r0XMzb9WWAChsG,,,,,40.1444,-89.3648,anonymous,EN,1,3,,"7,9,2,6",It is imperative to understand various backgrounds of persons that you are caring for being empathetic and taking their perspective to how they're feeling into consideration also helps to assist them and improving their health a holistic approach includes considering various aspects of their lives that pertain to their health and the most important thing is making everything better and healthier for all parties involved,Every individual is different and has different histories and experiences therefore that impacts decisions they make on their own health keeping patients informed and helping them understand what their role is in their own health care helps them to make better decisions,Is important to establish a relationship with patience which helps them gain trust,Have a good relationship with your patients helps them to trust the things you tell them more,Patients have various experiences in history also their cultures matter in making important health Care decisions,It is important to establish those goals and make sure that patients doctors and nurses are all on the same page in order to achieve those goals,This is the first survey I've had that pertains directly to me as I am a registered nurse and I work in the healthcare fee,I appreciate you establishing me as a new patient I hope that you and I can build a trusting relationship together I hope that you can interpret for me some of the healthcare jargon and help me understand so that I can make better healthcare decisions for myself,,,,,,,,,,Get report and begin passing medication,Passing medications,P passing medication,Charting and checking charts faxing physicians making phone calls to physicians and,P preparing for lunchtime medic,Passing medications and sharing residents are enjoying their meals,Sitting talking with residents making sure everyone's eating their lunch,Charting faxing speaking with doctors and families,Enjoying time with residence speaking with doctors and families charting faxing,Preparing for dinner time medications,Meal Time dinner time medication,Preparing for oncoming nurse,,,,,,,,,,,,,4,1,8,Remind Dave to follow the recommendations initially given,7,3,3,3,1,4,4,4,4,3,3,2,2,5,5,3,4,4,3,3,3,3,2,2,2,1,1,50,50,12,Registered nurse ,Registered nurse ,12,,94,4,Master's ,1,14,,55,2,,3,,,7,4,4,3,4,Treatment,66330d98-c3e5-a8ff-e74b-793aa28c7dd9,2,1,2,2,2,5,6,4,2,47,3,4,4,3,5,,1,3,3,5,3,3,"Increase pain medication 
Remind Dave to implement recommendations 
Follow up with Dave

"
